"SOG" "COG" "Heading" "ROT" "BaseDateTime" "Status" "VoyageID" "MMSI" "ReceiverType" "ReceiverID" "coords.x1" "coords.x2" "monthday" "keep"
15.5 269.200012207031 270 0 2012-12-14 13:33:01 0 133 211244405 "r" "17MADA1" -175.14586 51.115567 "12-14" 2
9.19999980926514 274 273 0 2012-12-14 15:16:20 0 134 353000871 "r" "17MADA1" -175.650327 52.804717 "12-14" 2
14 72 70 0 2012-12-14 17:45:43 0 135 370100600 "r" "17MADA1" -176.4032 50.727083 "12-14" 2
9.39999961853027 279.100006103516 279 9 2012-12-14 18:51:47 0 137 538449600 "r" "17MADA1" -174.348172 52.690083 "12-14" 2
13.3000001907349 94.9000015258789 93 127 2012-12-14 19:24:34 0 138 372000604 "r" "17MADP1" -177.84958 51.133195 "12-14" 2
12.8000001907349 170.699996948242 237 3 2012-12-14 20:14:51 13 139 563171392 "r" "003669930" -174.967655 20.251028 "12-14" 2
14.6999998092651 77 87 0 2012-12-15 02:19:49 0 138 372000604 "r" "17MADA1" -175.2895 51.313113 "12-15" 2
9 274.799987792969 273 10 2012-12-15 03:09:59 0 137 538449600 "r" "17MADP1" -176.279832 52.79615 "12-15" 1
10.6000003814697 269.899993896484 272 0 2012-12-15 05:27:28 0 142 229100600 "r" "17MADA1" -175.607683 51.000048 "12-15" 1
9.60000038146973 272.799987792969 272 0 2012-12-15 06:20:09 0 143 373902010 "r" "17MADA1" -176.932342 52.997652 "12-15" 2
12.3000001907349 81.9000015258789 82 0 2012-12-15 06:38:56 0 144 373009804 "r" "17MADA1" -177.679617 51.157855 "12-15" 1
7.19999980926514 272.100006103516 275 14 2012-12-15 08:06:28 0 137 538449600 "r" "17MADA1" -177.367735 52.835827 "12-15" 1
12.3999996185303 270.399993896484 271 0 2012-12-15 10:29:17 0 142 229100600 "r" "17MADA1" -177.091673 51.00035 "12-15" 1
12.5 79.9000015258789 81 0 2012-12-15 11:59:56 0 144 373009804 "r" "17MADA1" -175.943073 51.302408 "12-15" 1
16.8999996185303 268 267 0 2012-12-16 04:56:06 0 150 218600100 "r" "17MADA1" -175.473715 51.003502 "12-16" 1
11.5 274 275 0 2012-12-16 05:34:52 0 151 238932000 "r" "17MADA1" -175.760603 52.804205 "12-16" 2
18.2000007629395 279.299987792969 277 0 2012-12-16 06:02:08 0 152 477645400 "r" "17MADA1" -174.2379 52.704193 "12-16" 1
16.7999992370605 270.799987792969 271 0 2012-12-16 07:56:09 0 153 351455000 "r" "17MADA1" -174.2567 52.561017 "12-16" 1
16.2000007629395 267.600006103516 268 0 2012-12-16 09:01:29 0 150 218600100 "r" "17MADA1" -177.232267 50.998495 "12-16" 1
19.2000007629395 277.899993896484 275 0 2012-12-16 10:56:34 0 152 477645400 "r" "17MADA1" -176.768065 52.915423 "12-16" 1
12.8999996185303 50 50 0 2012-12-16 10:59:23 0 154 565009507 "r" "17MADA1" -179.484702 51.80952 "12-16" 1
13.6000003814697 69.4000015258789 69 0 2012-12-16 11:46:44 0 154 565009507 "r" "17MADA1" -179.250452 51.900373 "12-16" 1
16.7999992370605 269.600006103516 268 0 2012-12-16 11:59:55 0 153 351455000 "r" "17MADA1" -176.128333 52.567483 "12-16" 1
13.1000003814697 274 273 0 2012-12-16 14:47:23 0 155 249006906 "r" "17MADA1" -174.33515 52.60635 "12-16" 2
14.1000003814697 270.299987792969 268 0 2012-12-16 22:48:05 0 156 371001101 "r" "17MADA1" -174.391708 52.586757 "12-16" 2
14.1999998092651 269.299987792969 266 0 2012-12-17 03:54:56 0 156 371001101 "r" "17MADP1" -176.395372 52.635435 "12-17" 1
14.3000001907349 268.5 269 0 2012-12-17 07:39:48 0 156 371001101 "r" "17MADP1" -177.849812 52.65063 "12-17" 1
13.6000003814697 95 94 0 2012-12-17 11:36:19 0 158 477850600 "r" "17MADP1" -178.015567 52.6638 "12-17" 1
13.3000001907349 86 86 0 2012-12-17 12:00:01 0 158 477850600 "r" "17MADP1" -177.86965 52.6621 "12-17" 1
12 94 97 0 2012-12-17 18:16:31 0 159 351920800 "r" "17MADP1" -178.163667 52.757167 "12-17" 2
14.3999996185303 93 93 127 2012-12-17 19:13:46 0 160 371608040 "r" "17MADA1" -177.58645 51.030233 "12-17" 2
13.8999996185303 76 79 127 2012-12-18 01:54:49 0 160 371608040 "r" "17MADA1" -175.160517 51.40365 "12-18" 2
11.1999998092651 76 70 0 2012-12-18 04:01:31 0 163 538200015 "r" "17MADA1" -177.664083 51.17035 "12-18" 1
9.30000019073486 72.6999969482422 72 0 2012-12-18 04:21:01 0 3 367035710 "r" "17MADA1" -179.884135 51.810757 "12-18" 1
3.59999990463257 130 82 0 2012-12-18 05:43:59 2 159 351920800 "r" "17MADP1" -175.161167 52.526167 "12-18" 1
10.8999996185303 77 74 127 2012-12-18 11:59:11 0 163 538200015 "r" "17MADA1" -175.40325 51.499267 "12-18" 1
2.5 52 4 0 2012-12-18 11:59:19 0 159 351920800 "r" "17MADA1" -174.705833 52.5225 "12-18" 1
10.1000003814697 73.8000030517578 69 129 2012-12-18 11:59:59 0 3 367035710 "r" "17MADA1" -177.876495 52.250923 "12-18" 1
12.3000001907349 84 83 127 2012-12-18 20:48:09 8 167 353409050 "r" "17MADA1" -176.451583 50.8591 "12-18" 2
12.3000001907349 78 80 0 2012-12-19 01:37:06 8 167 353409050 "r" "17MADA1" -174.944967 51.01375 "12-19" 2
19.7000007629395 74.4000015258789 71 0 2012-12-19 13:12:46 0 177 211610433 "r" "17MADA1" -176.461342 50.90155 "12-19" 2
12.6000003814697 245.399993896484 249 128 2012-12-19 15:42:36 0 178 636944091 "r" "17MADP1" -176.200333 52.710333 "12-19" 2
11.8000001907349 279.200012207031 278 0 2012-12-19 18:06:42 0 179 477004209 "r" "17MADA1" -174.235552 52.691663 "12-19" 2
7.5 216.300003051758 216 128 2012-12-20 02:11:26 0 178 636944091 "r" "17MADA1" -179.235667 51.817333 "12-20" 2
12.3999996185303 275 272 0 2012-12-20 02:25:55 0 179 477004209 "r" "17MADA1" -177.023583 52.901633 "12-20" 2
11.8999996185303 257.399993896484 247 249 2012-12-20 05:14:29 0 181 538090744 "r" "17MADA1" -174.750168 51.89509 "12-20" 1
4.40000009536743 232.399993896484 201 13 2012-12-20 12:00:18 0 181 538090744 "r" "17MADA1" -175.948693 51.483492 "12-20" 1
11.8000001907349 271 268 0 2012-12-20 12:45:49 0 183 371890200 "r" "17MADA1" -174.145433 52.755483 "12-20" 2
11.8000001907349 109.300003051758 109 0 2012-12-20 16:02:22 0 185 564401010 "r" "17MADP1" -176.209872 52.902278 "12-20" 2
12.1999998092651 272.700012207031 269 0 2012-12-21 04:09:02 0 187 477809520 "r" "17MADA1" -176.762515 52.84098 "12-21" 1
9.89999961853027 227 228 0 2012-12-21 04:52:29 0 183 371890200 "r" "17MADA1" -179.066817 51.857033 "12-21" 1
9.30000019073486 227 228 0 2012-12-21 05:10:50 0 183 371890200 "r" "17MADA1" -179.125233 51.82435 "12-21" 1
19.5 197.300003051758 208 65 2012-12-21 05:30:48 5 188 366748902 "b" "003669703" -178.491707 48.507352 "12-21" 2
11.1999998092651 267 268 0 2012-12-21 05:37:39 0 187 477809520 "r" "17MADA1" -177.241167 52.846717 "12-21" 1
56.2999992370605 32.5999984741211 246 123 2012-12-22 03:20:16 7 193 865940170 "r" "003669945" -175.227178 -63.003618 "12-22" 2
19.6000003814697 236 239 0 2012-12-22 21:24:17 0 164 357070037 "r" "17MADP1" -176.138467 53.0677 "12-22" 2
17 249 250 0 2012-12-23 00:14:37 0 199 235004401 "r" "17MADA1" -175.5644 50.872483 "12-23" 2
19.2999992370605 229 229 0 2012-12-23 03:59:41 0 164 357070037 "r" "17MADA1" -179.2194 51.887983 "12-23" 1
20.2000007629395 227 227 0 2012-12-23 04:21:17 0 164 357070037 "r" "17MADA1" -179.363033 51.80915 "12-23" 1
11.6999998092651 67.1999969482422 71 0 2012-12-23 06:31:21 0 203 538002434 "r" "17MADA1" -175.907303 50.567855 "12-23" 2
15.1000003814697 89.4000015258789 90 0 2012-12-23 07:10:45 0 204 538284070 "r" "17MADA1" -179.855897 52.669085 "12-23" 1
15.6999998092651 89.9000015258789 91 0 2012-12-23 11:59:40 0 204 538284070 "r" "17MADP1" -177.87794 52.666537 "12-23" 1
15.5 84 84 251 2012-12-23 18:25:13 0 207 235109102 "r" "17MADA1" -177.065633 50.861683 "12-23" 2
10.6000003814697 83.9000015258789 86 243 2012-12-24 02:55:24 0 209 351050066 "r" "17MADA1" -178.824853 50.550592 "12-24" 1
10.6000003814697 90 84 0 2012-12-24 02:55:54 0 210 352310300 "r" "17MADA1" -176.320583 50.778667 "12-24" 2
8.10000038146973 89.8000030517578 91 0 2012-12-24 04:02:25 0 211 477006100 "r" "17MADA1" -179.500653 50.999082 "12-24" 1
12.3000001907349 82.1999969482422 85 0 2012-12-24 11:15:44 0 209 351050066 "r" "17MADA1" -176.36754 50.768198 "12-24" 1
11.3000001907349 89 91 0 2012-12-24 12:00:56 0 211 477006100 "r" "17MADA1" -177.464242 51.005617 "12-24" 1
12 83.8000030517578 82 0 2012-12-24 15:48:17 0 216 311003450 "r" "17MADA1" -177.00073 51.022587 "12-24" 2
15 52 50 0 2012-12-25 23:53:02 0 222 311005200 "r" "17MADA1" -179.023383 51.826633 "12-25" 2
13 80 78 0 2012-12-26 04:00:26 0 222 311005200 "r" "17MADA1" -177.729 52.259817 "12-26" 1
10.6000003814697 77 75 0 2012-12-26 06:42:30 0 223 353341000 "r" "17MADA1" -176.4724 50.963733 "12-26" 1
13.6000003814697 73 72 0 2012-12-26 09:26:45 0 222 311005200 "r" "17MADA1" -175.817317 52.60365 "12-26" 1
10.3999996185303 75 77 0 2012-12-26 10:57:01 0 223 353341000 "r" "17MADA1" -175.324233 51.13315 "12-26" 1
54.4000015258789 1.89999997615814 301 0 2012-12-27 01:22:03 1 225 904105243 "b" "003669985" -179.874175 46.204573 "12-27" 2
42.0999984741211 238.199996948242 121 99 2012-12-27 11:06:36 9 226 294852779 "r" "09SPOR1" -176.732172 -3.253203 "12-27" 2
12.8000001907349 269.299987792969 53 68 2012-12-27 23:44:34 0 229 316560005 "b" "003669705" -178.694918 49.231017 "12-27" 2
17.2000007629395 78.5999984741211 79 251 2012-12-28 01:40:44 0 230 636012590 "r" "17MADA1" -176.90188 53.16285 "12-28" 2
10 34 44 0 2012-12-28 09:35:45 0 231 636952010 "r" "17MADA1" -179.249167 51.808167 "12-28" 1
7.40000009536743 26 38 0 2012-12-28 12:24:16 0 231 636952010 "r" "17MADA1" -178.840733 52.05865 "12-28" 1
8.5 52.2999992370605 54 0 2012-12-28 15:52:17 0 233 373000802 "r" "17MADA1" -179.27961 51.805235 "12-28" 2
7.19999980926514 80.8000030517578 78 0 2012-12-28 16:04:07 0 234 352200040 "r" "17MADP1" -177.622503 52.445927 "12-28" 2
7.5 31.8999996185303 42 127 2012-12-28 16:58:47 0 235 351686000 "r" "17MADA1" -179.21545 51.8235 "12-28" 2
19.5 50.5 57 0 2012-12-28 21:33:14 0 237 356709080 "r" "17MADA1" -179.27685 51.8159 "12-28" 2
36.7000007629395 111.699996948242 137 29 2012-12-29 01:35:03 3 238 734150793 "r" "08RPSJ1" -178.729987 -36.964283 "12-29" 2
19.6000003814697 75.5 75 0 2012-12-29 03:59:44 0 237 356709080 "r" "17MADA1" -176.2281 52.396767 "12-29" 1
11.6000003814697 74.5999984741211 71 0 2012-12-29 04:00:00 0 233 373000802 "r" "17MADP1" -176.555418 52.417263 "12-29" 1
17 78.5999984741211 83 0 2012-12-29 04:00:00 0 239 211398370 "r" "17MADA1" -177.892397 51.221823 "12-29" 1
9.19999980926514 68 64 0 2012-12-29 04:00:04 0 231 636952010 "r" "17MADA1" -177.2505 52.694 "12-29" 1
10.8999996185303 72.6999969482422 69 0 2012-12-29 04:00:07 0 235 351686000 "r" "17MADP1" -177.171717 52.400567 "12-29" 1
20 92.1999969482422 92 0 2012-12-29 06:49:35 0 237 356709080 "r" "17MADA1" -174.679933 52.511733 "12-29" 1
11.3999996185303 68 65 0 2012-12-29 08:16:12 0 231 636952010 "r" "17MADP1" -176.073767 52.978267 "12-29" 1
13 73.6999969482422 74 127 2012-12-29 08:17:48 0 235 351686000 "r" "17MADA1" -175.815333 52.6637 "12-29" 1
12.6000003814697 107.099998474121 105 0 2012-12-29 10:42:51 0 233 373000802 "r" "17MADA1" -174.427715 52.58772 "12-29" 1
18.6000003814697 77.8000030517578 80 0 2012-12-29 11:24:59 0 239 211398370 "r" "17MADP1" -174.43553 51.694908 "12-29" 1
12.3000001907349 88.0999984741211 68 0 2012-12-29 16:21:16 0 25 258010079 "r" "17MADA1" -177.558165 51.054612 "12-29" 2
6.80000019073486 36 39 0 2012-12-29 18:47:32 0 244 371161000 "r" "17MADA1" -179.440567 51.747167 "12-29" 2
12.8000001907349 91 90 0 2012-12-29 19:12:46 0 245 371970900 "r" "17MADA1" -177.584317 51.0268 "12-29" 2
16 76.6999969482422 80 0 2012-12-29 20:53:42 0 246 211773003 "r" "17MADA1" -177.582158 51.161845 "12-29" 2
13.3000001907349 91 89 0 2012-12-30 00:47:57 0 245 371970900 "r" "17MADA1" -175.616167 51.004717 "12-30" 2
19.5 78.1999969482422 80 0 2012-12-30 01:18:06 0 246 211773003 "r" "17MADA1" -175.421048 51.399162 "12-30" 2
12.1000003814697 63 55 0 2012-12-30 03:59:44 0 244 371161000 "r" "17MADP1" -177.1627 52.405383 "12-30" 1
11.3999996185303 182.399993896484 511 0 2012-12-30 05:00:56 15 248 365439889 "r" "ZMOCAR1" -179.346023 70.472993 "12-30" 2
12.1000003814697 73 74 0 2012-12-30 08:21:37 0 244 371161000 "r" "17MADA1" -175.80735 52.650567 "12-30" 1
13.8000001907349 90.9000015258789 86 0 2012-12-30 12:56:46 0 251 636640105 "r" "17MADA1" -177.046332 50.88605 "12-30" 2
16.6000003814697 95 93 13 2012-12-30 15:35:34 0 252 563980200 "r" "17MADA1" -177.062833 50.835833 "12-30" 2
12.8000001907349 72 70 0 2012-12-31 03:28:13 0 253 477040420 "r" "17MADA1" -175.68924 51.0648 "12-31" 1
12.8999996185303 70.4000015258789 70 0 2012-12-31 04:56:03 0 253 477040420 "r" "17MADA1" -175.21841 51.163075 "12-31" 1
18.6000003814697 269.399993896484 268 0 2012-12-31 09:02:00 0 255 636292900 "r" "17MADA1" -176.11521 50.916235 "12-31" 1
17.8999996185303 270.700012207031 270 0 2012-12-31 09:43:57 0 255 636292900 "r" "17MADA1" -176.457418 50.916547 "12-31" 1
