MMSI,IMO,CallSign,Name,VesselType,Length,Width,DimensionComponents
367111190,0,WDD2121,L'APACHE,37,20,6,"10,10,3,3"
356287000,9275646,HPXB,MSC EMMA,79,294,32,"15,279,16,16"
357142000,9186780,3FAQ9,PAN PAC SPIRIT,70,173,29,"154,19,16,13"
265490000,9176577,SIWB,ELEKTRA,70,227,33,"47,180,15,18"
477896000,9221011,VRXB8,MARITIME GISELA,80,180,32,"146,34,14,18"
353074000,9302918,3EAG6,LUPINUS,79,172,27,"148,24,8,19"
369176000,0,WDA9379,GLACIER BAY,0,50,9,"25,25,8,1"
246270000,9243801,PBFL,METSABORG,79,135,17,"123,12,9,8"
354290000,8907589,3EIL8,FUJIGAWA,80,149,22,"123,26,11,11"
311008400,9237395,C6V2060,CS SACHA,70,169,27,"147,22,15,12"
441417000,9117832,DSNO9,M/V NEW ACCORD,70,167,26,"142,25,19,7"
205543000,9177806,ONCS,EUPEN,81,180,27,"146,34,13,14"
368680000,9074547,WCX8812,APL SINGAPORE,70,277,40,"189,88,20,20"
371799000,9302073,3EES2,GEORGE WASHINGTON BR,70,285,40,"207,78,16,24"
338053091,0,,TRADITION,0,15,4,"3,12,2,2"
354884000,9249910,H9LK,COPPER QUEEN,70,183,31,"158,25,21,10"
311914000,7715965,C6UH4,SAGA MIRANDA,70,200,31,"167,33,10,21"
636090992,9215842,A8IK9,HYUNDAI NATIONAL,73,304,40,"230,74,19,21"
564185000,9088249,9VEC,HOEGH INCHON,70,180,32,"20,160,16,16"
477240300,9256482,VRZL3,OOCL NINGBO,70,323,43,"249,74,30,13"
235054096,9330989,MRDQ6,CMA CGM MARLIN,71,293,32,"223,70,20,12"
311768000,9286267,C6TT2,CMA CGM VIVALDI,71,331,43,"242,89,13,30"
212843000,8812708,P3LM8,KATER WAVE,70,224,32,"193,31,22,10"
338825000,0,,NAVY UNIT 32,90,151,14,"33,118,7,7"
636090737,9282962,A8EH2,MAERSK DENVER,71,294,32,"221,73,16,16"
219776000,9146479,OZUN2,SOFIE MAERSK,70,347,42,"244,103,22,20"
366971140,0,WCL9064,ISLAND.SPIRIT,61,40,9,"10,30,2,7"
240850000,9467859,SVAB8,BLUE MARLIN I,70,190,33,"161,29,15,18"
303308000,0,WDB8349,AUTUMN DAWN,0,43,10,"37,6,3,7"
477049800,9444924,VRDU6,MOUNT OWEN,70,170,27,"144,26,17,10"
23456789,0,3019,COUGAR 61,35,33,8,"0,33,0,8"
101010101,0,KQJ,BASE STATION,1,0,0,"0,0,0,0"
367008820,764138400,WCZ5243,POWHATAN,32,30,8,"10,20,4,4"
304994000,9347839,V2CD7,INDUSTRIAL DESTINY,70,119,20,"107,12,13,7"
316010143,316010143,AAAAA,BURNTSAND,37,19,6,"5,14,2,4"
987654333,987654333,1111111,OFFSHORE SURVEYOR,90,17,4,"7,10,2,2"
987654333,987654333,1111111,CL,90,17,4,"7,10,2,2"
538090088,9258985,V7DV8,BBC ENGLAND,70,142,18,"131,11,9,9"
1,0,,L3 CLIPPER,0,0,0,"0,0,0,0"
351531000,9162954,3FQV7,GLORIOUS HALO,70,185,30,"168,17,13,17"
351775000,9152480,3FXN7,ORIENTE SKY,70,154,26,"129,25,6,20"
353287000,9251391,HPPW,MOL EXPRESS,71,294,32,"218,76,19,13"
636090882,9285677,A8HG2,COSCO LONG BEACH,79,299,42,"15,284,21,21"
367156870,0,WDD5339,MARLINDA,37,45,10,"27,18,5,5"
249053000,9106302,9HJG9,CELEBRITY MERCURY,60,264,32,"26,238,16,16"
477863000,9116149,VRWW9,IDEFIX BULKER,70,175,26,"144,31,13,13"
636091405,9349887,A8NF2,OOCL BREMEN,70,222,30,"207,15,15,15"
367027570,7129817,WCY2791,CHINOOK,32,0,0,"0,0,0,0"
538070486,1004936,V7ER4,TIME FOR US,37,52,9,"20,32,4,5"
357576000,9182277,3FND9,CASSIOPEIA  LEADER,70,200,32,"19,181,22,10"
123456789,101010100,RANDD,MT LAB,10,0,0,"0,0,0,0"
366900630,0,WAP6503,ROYAL TERN,0,30,70,"10,20,30,40"
366988970,0,WCD2171,LARCON  0,32,26,8,"11,15,6,2"
215854000,9176357,ELXO6,REGGANE,80,230,36,"196,34,22,14"
563232000,8616295,9VAY4,HYUNDAI KENNEDY,70,275,39,"190,85,10,29"
235603000,9241293,VQFS4,EVER ETHIC,70,298,43,"210,88,31,12"
235010540,9313905,MLFB4,MAERSK BOSTON,70,294,32,"160,134,16,16"
367061930,0,WX8482,ROBERT S,0,26,8,"21,5,2,6"
100000001,0,TT22TT,TEST SAAB SITE,0,28,7,"21,7,2,5"
240561000,9321706,SXVV,CAP CHARLES,80,274,46,"231,43,16,30"
548719000,9001332,DYIN,SUN ROAD,70,294,33,"214,80,16,17"
371056000,9284752,3EBC,LYRA LEADER,70,199,32,"34,165,8,24"
636090624,9196890,A8CC4,APL ARABIA,70,294,32,"23,271,16,16"
352768000,9087752,3FNJ4,BIG SKY,70,225,32,"196,29,19,13"
477186000,8001505,VRUI9,ARIMA,70,272,41,"231,41,26,15"
308130000,8608080,C6QA4,MORNING MERIDIAN,90,199,32,"35,164,22,10"
477718000,9108178,VRWE7,OOCL CHINA,70,276,40,"192,84,20,20"
477436000,9262986,VRYX4,FLEX SHINE,70,177,28,"150,27,14,14"
304725000,9261073,V2OV6,BELUGA ENDEAVOUR,70,138,21,"0,138,11,10"
538002808,9316153,V7LU3,GENCO WARRIOR,70,189,32,"161,28,16,16"
636091231,9318101,A8KY2,CMA CGM DON PASCUALE,70,334,43,"242,92,16,27"
111111111,1111111,WCW9482,PJ HULL 257,0,0,0,"0,0,0,0"
338021472,0,R3801,R/V TATOOSH,33,0,0,"0,0,0,0"
309178000,9181613,C6WN9,ATLAS NAVIGATOR,80,246,42,"212,34,20,22"
413072000,9304772,BPBC,XIN CHIWAN,70,280,40,"188,92,20,20"
357108000,9348912,3EQS6,STX MUMBAI,0,222,30,"111,111,15,15"
244210000,9208198,PECS,MARINUS GREEN,70,143,22,"134,9,5,17"
311914000,7715965,C6UH0,SHGAPE&) OHBPQPPPPP,131,467,80,"83,384,38,42"
368403000,810177100,ABAX,POLAR STORM,39,38,8,"12,26,3,5"
1,0,,PMV,0,0,0,"0,0,0,0"
658965258,0,,,0,0,0,"0,0,0,0"
366975770,0,WCY3492,HARBOR KING,60,20,10,"5,15,6,4"
636090813,9044023,A8FW6,DORTHE    OLDENDORFF,70,158,25,"132,26,8,17"
440089000,8309737,DSDC7,PAN VOYAGER,71,180,23,"150,30,6,17"
367348005,7917666,WDE4075,HARMONY 1,0,0,0,"0,0,0,0"
366053000,0,WDB6455,VICTORIA EXPRESS II,60,0,0,"0,0,0,0"
1193046,303174162,WDA4049,DELTA FREDOM,50,220,43,"190,30,20,23"
367307340,0,WBL8095,PASTOL BAY,52,16,7,"10,6,5,2"
636013347,9172571,A8MI8,AENAOS,70,224,32,"193,31,10,22"
563207000,9317482,9VAU9,DRY BEAM,70,186,31,"158,28,20,11"
1193046,303174162,WDD5424,INTL DISCOVERER,90,48,9,"0,48,0,9"
366771550,0,WCZ4837,WSF SNOHOMISH,60,38,10,"21,17,5,5"
367313180,7829780,WDD9565,MARINE RETRIEVER,52,36,12,"11,25,9,3"
338078838,0,,,0,0,0,"0,0,0,0"
367083630,0,WDC8227,NEW VENTURE,30,30,10,"10,20,5,5"
367495000,0,WDC4580,WILDERNESS DISCOVERE,60,52,11,"7,45,5,6"
432433000,9272888,JMVS,INDIANA HIGHWAY,70,199,32,"48,151,20,12"
235007540,9278064,MESN4,ENERGY PROTECTOR,80,182,32,"149,33,7,25"
338794000,0,WCP8304,NORTON SOUND,0,50,8,"25,25,0,8"
367089140,0,WSB7864,STORMY SEA,72,55,8,"45,10,1,7"
636013832,9406960,A8PU2,GLUECKSBURG,70,176,28,"160,16,20,8"
538003419,9479890,V7QQ4,SANDRA,70,289,45,"250,39,26,19"
266282000,9377494,SKJC,ANIARA,70,228,32,"45,183,9,23"
636090532,9214214,ELZX2,OOCL GERMANY,71,277,40,"17,260,20,20"
372322000,8819964,3EIM6,MAERSK MESSOLOGI,70,294,32,"194,100,9,23"
367061930,0,WCY2888,TEBENKOF,30,26,5,"20,6,2,3"
412002000,9043627,BOAQ,ZHEN HE,71,275,32,"207,68,10,22"
431267000,8519368,JBEL,PEGASUS DIAMOND,70,180,32,"30,150,22,10"
636090532,9214210,ELZX2,OOCL GESMANY,71,277,44,"17,260,20,24"
636012254,9294800,A8EI6,YM SUCCESS,71,274,40,"182,92,30,10"
368006000,0,,NAVY UNIT 57,0,163,22,"41,122,11,11"
222222222,0,7232429,HINES MARINE SERVICE,30,20,20,"10,10,10,10"
212280000,9271925,P3QU9,WLADYSLAW ORKAN,79,199,26,"186,13,13,13"
1193046,303174162,WDC3128,JIM MARCO,31,21,7,"0,21,0,7"
477999700,9336799,VRBG6,MOUNT RAINIER,0,0,0,"0,0,0,0"
477014400,9290098,VRBH2,CSCL      VANCOUVER,72,259,32,"197,62,15,17"
477409000,9245794,VRYU3,VENTURE SPIRIT,80,333,60,"287,46,26,34"
564651000,8420505,9VGH8,BOW PRIMA,80,177,32,"146,31,16,16"
311813000,928949100,C6UC3,AQUARIUS VOYAGER,80,320,60,"275,45,30,30"
367344420,0,,MARANATHA,37,23,20,"20,3,10,10"
636090678,9232113,A8CP6,HANJIN PRETORIA,74,282,32,"200,82,16,16"
371563000,9291133,3EDF2,CETUS LEADER,79,199,32,"24,175,8,24"
215724000,9292149,9HYN7,MAERSK DARMSTADT,71,294,32,"222,72,23,9"
316003459,0,CZ4548,SUN MAIDEN,30,30,7,"5,25,1,6"
